06107-2020Q3,2020-09-30T00:00:00Z,0,2531729630
06031-2020Q3,2020-09-30T00:00:00Z,0,557907238
06079-2019Q1,2019-03-31T00:00:00Z,0,1162348025
06085-2022Q1,2022-03-31T00:00:00Z,0,13262208593
06029-2022Q1,2022-03-31T00:00:00Z,0,4950183648
06115-2022Q1,2022-03-31T00:00:00Z,0,241432106
06115-2024Q1,2024-03-31T00:00:00Z,0,229013643
06081-2024Q1,2024-03-31T00:00:00Z,0,4994120371
06071-2024Q1,2024-03-31T00:00:00Z,0,13880296420
06097-2024Q1,2024-03-31T00:00:00Z,0,2620283668
06083-2024Q1,2024-03-31T00:00:00Z,0,2212993856
06093-2024Q1,2024-03-31T00:00:00Z,0,175436216
06031-2025Q1,2025-03-31T00:00:00Z,0,552855100
06109-2025Q1,2025-03-31T00:00:00Z,0,223488330
06013-2025Q1,2025-03-31T00:00:00Z,0,5180257572
06063-2025Q1,2025-03-31T00:00:00Z,0,62398356
06079-2016Q4,2016-12-31T00:00:00Z,55600,1305946431
06051-2017Q3,2017-09-30T00:00:00Z,7200,90426491
06031-2017Q3,2017-09-30T00:00:00Z,800,450519283
06071-2015Q4,2015-12-31T00:00:00Z,2491680,9614320202
06017-2022Q1,2022-03-31T00:00:00Z,0,782345975
06053-2024Q3,2024-09-30T00:00:00Z,0,2491626086
06023-2024Q3,2024-09-30T00:00:00Z,0,597127469
06045-2017Q3,2017-09-30T00:00:00Z,11600,391120789
06105-2024Q3,2024-09-30T00:00:00Z,0,32593725
06109-2024Q3,2024-09-30T00:00:00Z,0,259737950
06055-2024Q3,2024-09-30T00:00:00Z,0,1155638922
06059-2015Q4,2015-12-31T00:00:00Z,653512,16560510512
06053-2015Q4,2015-12-31T00:00:00Z,5440,1662266278
06101-2015Q4,2015-12-31T00:00:00Z,0,420768537
06029-2015Q4,2015-12-31T00:00:00Z,26080,3645129823
06109-2015Q4,2015-12-31T00:00:00Z,0,167159120
06095-2015Q4,2015-12-31T00:00:00Z,960,1885966284
06097-2020Q2,2020-06-30T00:00:00Z,200,2194567645
06085-2020Q2,2020-06-30T00:00:00Z,1600,10234375572
06091-2020Q2,2020-06-30T00:00:00Z,0,4836037
06089-2020Q2,2020-06-30T00:00:00Z,400,872287789
06041-2025Q2,2025-06-30T00:00:00Z,0,1683359745
06019-2025Q2,2025-06-30T00:00:00Z,0,6038459688
06025-2025Q2,2025-06-30T00:00:00Z,0,877853220
06109-2024Q2,2024-06-30T00:00:00Z,0,256062679
06103-2024Q2,2024-06-30T00:00:00Z,0,322383667
06017-2020Q2,2020-06-30T00:00:00Z,0,612208327
06061-2020Q2,2020-06-30T00:00:00Z,0,2292777521
06029-2025Q2,2025-06-30T00:00:00Z,0,5736402032
06087-2020Q2,2020-06-30T00:00:00Z,400,876908100
06111-2024Q1,2024-03-31T00:00:00Z,0,4598729526
06101-2024Q1,2024-03-31T00:00:00Z,0,501033244
06017-2024Q1,2024-03-31T00:00:00Z,0,740829113
06077-2025Q2,2025-06-30T00:00:00Z,0,6583357491
06007-2025Q2,2025-06-30T00:00:00Z,0,1108529620
06107-2025Q2,2025-06-30T00:00:00Z,0,2661307927
06039-2025Q2,2025-06-30T00:00:00Z,0,653706464
06083-2025Q2,2025-06-30T00:00:00Z,0,2515389787
06113-2025Q2,2025-06-30T00:00:00Z,0,1453906452
06017-2017Q3,2017-09-30T00:00:00Z,129600,623954938
06083-2017Q3,2017-09-30T00:00:00Z,73836,1838346375
06101-2017Q3,2017-09-30T00:00:00Z,0,437850804
06009-2017Q3,2017-09-30T00:00:00Z,45200,110185735
06053-2025Q2,2025-06-30T00:00:00Z,0,2555660827
06061-2025Q2,2025-06-30T00:00:00Z,0,3509830281
06073-2025Q2,2025-06-30T00:00:00Z,0,20668769425
06091-2025Q2,2025-06-30T00:00:00Z,0,8882236
06049-2025Q2,2025-06-30T00:00:00Z,0,31400722
06005-2025Q2,2025-06-30T00:00:00Z,0,152991387
06027-2025Q2,2025-06-30T00:00:00Z,0,124045982
06081-2025Q2,2025-06-30T00:00:00Z,0,5725148130
06001-2025Q4,2025-12-31T00:00:00Z,0,10438369732
06081-2025Q4,2025-12-31T00:00:00Z,0,6329112214
06105-2025Q4,2025-12-31T00:00:00Z,0,28626744
06013-2016Q2,2016-06-30T00:00:00Z,0,3985803308
06017-2016Q2,2016-06-30T00:00:00Z,0,536235409
06009-2016Q2,2016-06-30T00:00:00Z,0,100721695
06089-2016Q2,2016-06-30T00:00:00Z,0,769580776
06083-2016Q3,2016-09-30T00:00:00Z,80541,1782252335
06085-2016Q3,2016-09-30T00:00:00Z,2080240,10551288612
06005-2016Q3,2016-09-30T00:00:00Z,1200,113630697
06069-2016Q3,2016-09-30T00:00:00Z,0,190347839
06025-2016Q3,2016-09-30T00:00:00Z,400,627995174
06029-2022Q2,2022-06-30T00:00:00Z,0,6079933117
06095-2022Q2,2022-06-30T00:00:00Z,0,2615576440
06045-2018Q3,2018-09-30T00:00:00Z,7200,398143327
06025-2021Q3,2021-09-30T00:00:00Z,800,752947605
06051-2021Q3,2021-09-30T00:00:00Z,6000,116447257
